blockNumber,address,gasPrice,meanGasPriceLastTenBlocks,stdGasPriceLastTenBlocks,meanGasPriceLastTenBlocksSameEOA,stdGasPriceLastTenBlocksSameEOA,usedGasToken,predictedGasPrice
10882811,0xd24400ae8BfEBb18cA49Be86258a3C749cf46853,4.05e-07,4.204961193326925e-07,1.2636528499810718e-07,4.086666671870001e-07,1.9720264184619028e-09,False,4.048686363944398e-08
8312740,0xd1Da96123a9C3fb7A12cfa7C56E06b97236d7B01,1.05e-09,9.303625825837461e-09,1.3087810342716616e-08,1.05e-09,0.0,False,4.048685298130295e-08
10888579,0x48Fd3C32a43Fb83EF1F4F3C02ba699ee898cbBCE,1.85e-07,2.023361006033541e-07,1.684095210471681e-07,1.85e-07,0.0,False,4.04868600867303e-08
11068904,0x71ea9698f984Fea97FeECFFC455b54E060747e14,5.3e-08,6.037230904900868e-08,1.2851575381386797e-07,5.3e-08,0.0,False,4.0486856534016624e-08
11128402,0xD94D7922eD9dfA3Bdb4253773bcdc78d5fc162E6,1.6e-08,2.1523320323222693e-08,2.680827724376129e-08,1.6000000000000004e-08,3.3087224502121114e-24,False,4.048685298130295e-08
11017153,0x74Bd1b02152515676988a02B155296B2601C9034,6.9e-08,6.564932814158774e-08,5.621096450493813e-08,6.9e-08,0.0,False,4.0486856534016624e-08
11022298,0xF616ed8cBC78Aab64f24f5FE67B7A8B6Cb3AbA86,1.19e-07,1.2017512431874718e-07,4.5571700644204816e-08,1.19e-07,0.0,False,4.0486856534016624e-08
11117554,0xc21b128d6fF5275148b83012820E1D10eA56DE9B,2.9e-08,3.1611311363340666e-08,2.4163787967090162e-08,2.9e-08,0.0,False,4.0486856534016624e-08
10466113,0x83cc754DDA833a93f1c7d4e1566B4785C27522d4,3.75e-08,4.631632536943503e-08,2.3177211067576528e-08,3.75e-08,0.0,False,4.0486856534016624e-08
10962570,0x25a07445ED734566C21cAb5D1057bAbDeA10a24B,1.14e-07,1.144208636340427e-07,6.692008088535529e-08,1.14e-07,0.0,False,4.0486856534016624e-08
10834162,0x53eA50040193F184561F4b0a595B89B067e5106c,1.6e-07,2.931442561305077e-07,1.911472536510157e-06,1.6e-07,0.0,False,4.0486856534016624e-08
11220666,0xBb60F9F245505F3d132974169BE1c01Aa68F66f7,1.5e-08,2.9391985829112544e-08,2.397984738259574e-08,1.642e-08,2.84e-09,False,4.0486856534016624e-08
10996337,0xA7a7899d944fE658c4B0a1803BAB2F490bd3849e,9.2e-08,1.196842083787038e-07,6.058327071501579e-07,9.375e-08,2.4874685927665507e-09,False,4.0486856534016624e-08
10764245,0xB1EE1a209D8A993eeBaC084B6528b96aC89Ce568,1.34e-07,1.5707644381940584e-07,1.5024589631481266e-07,1.34e-07,0.0,False,4.0486856534016624e-08
10374506,0xA7a7899d944fE658c4B0a1803BAB2F490bd3849e,7.4e-08,7.214358758251284e-08,1.789062456522438e-08,7.424999999999999e-08,4.3301270189221744e-10,False,4.0486856534016624e-08
11251412,0x3c6E7A2D3906C1899a5159CCab11109E62b219e3,3.8e-08,3.783754329664098e-08,1.1148143981381768e-07,3.8e-08,0.0,False,4.0486856534016624e-08
10061478,0x2146B8B9AAC52e2058651Cef965167171e253AfD,7e-08,2.5388444582390795e-08,1.839580837790812e-08,7e-08,0.0,False,4.0486856534016624e-08
10399570,0xda03d2856B2731D753277526844bBD89c8a37235,3.6e-08,3.661555569589425e-08,6.196893090363713e-08,3.6e-08,0.0,False,4.0486856534016624e-08
10762162,0xa6d95Ae0604eeB17991FD61207df33A8DD694dC0,1.7820822006e-07,1.6348437096580349e-07,4.822898231375293e-08,1.767360738733334e-07,2.125441838545872e-08,False,4.0486856534016624e-08
11213841,0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8,1e-09,2.688509725487644e-08,1.970070984385993e-08,9.999999999999992e-10,4.1359030627651375e-25,False,4.048685298130295e-08
10823456,0x51db325B736aABEE2B614957AB93b9BB5261F954,7.8999999999e-08,8.486841596772001e-08,3.8757862376157794e-08,1.6067607245025e-07,1.411568536173524e-07,False,4.0486856534016624e-08
11258547,0x129cca387EAcFE191D8eDde1d8D9723B6B891A8B,2e-08,2.0069338873736244e-08,2.0556539620447983e-08,2e-08,3.3087224502121114e-24,False,4.0486856534016624e-08
11043259,0x2FC52417de76ac941C74F8ec023B404E147a4b52,4.8392522504e-08,5.473949254614148e-08,6.246166285631174e-08,3.5468504413428575e-08,8.052518140906e-09,False,4.0486856534016624e-08
10710382,0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,9.1e-08,1.0507929078666332e-07,1.76734005143637e-07,9.1e-08,0.0,False,4.0486856534016624e-08
11026407,0x29A11E6A78E63f8D7dd59738FE01ED8dE8a3535a,4.6e-08,4.732930847215344e-08,4.0223140221721866e-08,4.6e-08,0.0,False,4.0486856534016624e-08
10670935,0x308Bff328370FC4a9683aB9fCd79A21be6dC5eE4,9.9e-08,1.0750249048577645e-07,3.5132424003949545e-08,9.9e-08,0.0,False,4.0486856534016624e-08
5608419,0xD1199Eb44F0A7521E5CEb985be195D3D5353cd61,9e-09,1.640939496482899e-08,1.8729634263311136e-08,9e-09,0.0,False,4.048685298130295e-08
11161896,0x7BAd5E1C2AeACfA824a95D71391E9091e99688cf,3e-08,4.15352804248082e-08,9.381544529659073e-08,3e-08,0.0,False,4.0486856534016624e-08
11183463,0x682AD10d101caC186Ae4159306131eD5CcbDB69f,4.5e-08,4.8436608324472514e-08,3.2743636801609616e-08,4.5e-08,0.0,False,4.0486856534016624e-08
11227668,0x21c4C6251a9A38Af42651eEde1368049CF25fF89,3.5e-08,4.2597606179031864e-08,1.5377201263666365e-08,3.5e-08,0.0,False,4.0486856534016624e-08
9473807,0x1D0cB436C638a8647e6C557580c52e54DC9Bc623,6e-09,1.5943718456344337e-08,3.559126115018224e-08,6e-09,0.0,False,4.048685298130295e-08
10816748,0xFdA6d9Af4BD5CE232c770d81710e70F1591E71AA,8.7e-08,9.376358218696353e-08,7.213264244820776e-08,8.333333333333335e-08,5.185449728701345e-09,False,4.0486856534016624e-08
9302261,0x149d966a5432A5C94714b2dd2a3d7dCdC3F4AfcD,1.01e-08,9.134930775530364e-09,1.407065410653241e-08,6.466666666666666e-09,3.812552367582058e-09,False,4.048685298130295e-08
10297886,0x6C5E26B3f667eFEF6762238448cAAc3583AB82de,3.5e-08,3.979654941276689e-08,1.4531672329750282e-08,3.5e-08,0.0,False,4.0486856534016624e-08
10976926,0x792d8cDE8624Fd02185328B426a0b9E9b8A1A25F,6e-08,7.214430957589305e-08,3.656715144096785e-08,6.166666666666666e-08,1.2472191289246472e-09,False,4.0486856534016624e-08
10876069,0x432317153fb2D2dAce8789c844bf2dB48Fcde257,1e-07,9.064558651419844e-08,6.524842541367343e-08,1e-07,0.0,False,4.0486856534016624e-08
10599581,0x74dEc05E5b894b0EfEc69Cdf6316971802A2F9a1,5.3e-08,5.85095354431028e-08,1.8170280329711945e-08,9.275000000000001e-08,2.2949673200287626e-08,False,4.0486856534016624e-08
11107452,0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB,1e-09,6.178159152131101e-08,6.263687569677633e-08,1.0000000000000003e-09,2.0679515313825687e-25,False,4.0486856534016624e-08
10596733,0xd841De383E8785059Af5c9a9047A96177d11B0d4,3.4e-08,4.10984026955929e-08,8.278942193580452e-08,3.4e-08,0.0,False,4.0486856534016624e-08
11108587,0xC13621F69C10733eEEb364F104D372baCBd8e0A9,5.5e-08,5.2520188313155926e-08,5.3559624083790415e-08,5.4999999999999976e-08,2.646977960169689e-23,False,4.0486856534016624e-08
10627501,0xFFbFDb803D38D794B5785eE0ac09F83b429d11b5,9.9169002706e-08,8.878800644929888e-08,1.171958150570992e-07,2.72166478519e-07,3.939096685793669e-07,False,4.0486856534016624e-08
11159172,0x6759e3C6dE84BB643427F74DEb02A15Cac9e8351,7.5999999999e-08,8.615825858774183e-08,4.942963379973598e-07,1.05996397439e-07,2.999639744e-08,False,4.0486856534016624e-08
10742424,0x777eB237C3D0Fbc01dDF75e4d56D7a22ce085E9c,1.04e-07,1.0316039629585977e-07,1.0327884548842313e-07,1.04e-07,0.0,False,4.0486856534016624e-08
11200482,0x68145d07aB242f51aB5C4c4B1B79082885b751ed,3.25e-08,3.777970157325516e-08,5.311371767038791e-08,3.25e-08,0.0,False,4.0486856534016624e-08
10401480,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,2.38813428576383e-08,1.2469279405316153e-08,1.0000000000000003e-09,2.0679515313825687e-25,False,4.048685298130295e-08
10060017,0xB3d8aB962cbA81b923d9F4dCb56864e1D0E20a4E,1.22729219177e-07,1.9872623010493578e-08,1.5574384424653166e-08,8.288867769669999e-08,4.8970887051404487e-08,False,4.048685298130295e-08
11018783,0xa974fc310360B89E1EbdDe552af9f8958c1B82b3,5.3e-08,6.943607140782841e-08,1.132878490830176e-07,5.244285714285714e-08,8.243736026430563e-10,False,4.0486856534016624e-08
11176621,0x9dAB40A12927a87793Bc102162b7a87843cbE97B,5.3900001604e-08,6.544793333252086e-08,5.4707196299087735e-08,5.3900001604e-08,0.0,False,4.0486856534016624e-08
11185016,0x8C00E29d220D9EdeCC636FF31e19a6772E7f09b6,5.9e-08,7.039611665871685e-08,8.63020072045945e-08,5.75e-08,1.5e-09,False,4.0486856534016624e-08
10823830,0xb9c8C0a44829C2C2128c5C7aB630Bbf6deD8213c,9.2e-08,9.933058277238353e-08,6.426443995895718e-08,9.2e-08,0.0,False,4.0486856534016624e-08
5563416,0x47E50b44318BC0F8b48d4Df28EC745DF4c379734,5.58e-09,1.5341746189445653e-08,1.9782196820748583e-08,5.58e-09,0.0,False,4.048685298130295e-08
11171268,0x8F8347A1dcb96Fe7d67713334304B2a2bF953B5f,2.2230444e-08,3.482211990035496e-08,1.0197192278419757e-07,2.2615222e-08,3.847780000000002e-10,False,4.0486856534016624e-08
9198612,0xf7501f06B39734Ab5935A65f3a1450bE16360619,6.4140625e-09,1.1402123965231992e-08,1.0861746375653426e-08,5.1796874999999995e-09,1.6651971060237051e-09,False,4.048685298130295e-08
10622138,0xFaac9CE9cA63b074a7Db473f66EA000aA6DfA26C,4.9e-08,4.694134001786492e-08,2.2269672058620124e-08,4.9e-08,0.0,False,4.0486856534016624e-08
10786078,0x4c1DBe2ea1B2acE43af29497aAc3b942212ad6C8,3.35e-07,3.039427944262436e-07,1.5305640805477676e-07,3.367343755775001e-07,1.7343755774999871e-09,False,4.04868600867303e-08
11233018,0x292f04a44506c2fd49Bac032E1ca148C35A478c8,3.3e-08,3.848777136557696e-08,3.199652692580619e-08,3.3e-08,0.0,False,4.0486856534016624e-08
10901433,0x2fcAf286b82068Bb2903D40eD0F15d80B82B0544,8.9e-08,9.411426550378445e-08,3.053429474038428e-08,9.100000000000001e-08,1.999999999999998e-09,False,4.0486856534016624e-08
10629067,0xee5E0d9b8719f3e9c15B71dD88FA1A1e0369F7FA,6.9366e-08,5.663375415695792e-08,2.4257581340891963e-08,6.9366e-08,0.0,False,4.0486856534016624e-08
11009677,0x9e240Bd847635b543456Fa3f04F1F4820CA3A16F,9.1000001459e-08,1.128851537631922e-07,1.623542521342535e-07,9.10000007295e-08,7.295000054520533e-16,False,4.0486856534016624e-08
10524805,0xafD880334f531183316AF5660699B9053BC0B5C8,6.2e-08,6.643818815584282e-08,2.4918630091631833e-08,6.2e-08,0.0,False,4.0486856534016624e-08
10616058,0xd25f30CA035250cff6810187e2Da6F924Bd9616e,6.2e-08,5.265568419988831e-08,1.6456404973056552e-08,6.2e-08,0.0,False,4.0486856534016624e-08
11277868,0xf9A3297b0cc4825449F6251C66C37e7DD5D9c8b5,1.087e-07,7.55243278311434e-08,1.886025896020973e-07,1.087e-07,0.0,False,4.0486856534016624e-08
10681182,0xA8F0fcaE1a90E728f89C50a991Bd991a91752f08,1.25125e-07,1.0602616578914725e-07,3.448122639016682e-08,1.25125e-07,0.0,False,4.0486856534016624e-08
11253227,0xB34980eb98A06440EC82FcB1357BD97E541A6720,2.970066e-08,2.9436789811977466e-08,1.8372022219516623e-08,2.970066e-08,0.0,False,4.0486856534016624e-08
11018829,0xef6319b225cf40ee4693abaD9cF7083E0a3c1479,5.6e-08,6.10770054617497e-08,3.4578012688869586e-08,5.6e-08,0.0,False,4.0486856534016624e-08
10811740,0xcDde833cafCA808F69086Dd402a03C76409344a8,9.34e-08,1.043976563045168e-07,4.3219953640977374e-08,9.34e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
11164590,0x496Eaea9EB42d489001b0478fFF5e4821869C4eE,3e-08,3.7130478393172024e-08,9.207981287415148e-08,3e-08,0.0,False,4.0486856534016624e-08
11084693,0x998bEACD5AFe77e08Dcc840B0c24182f29dfec3e,3e-08,3.1091486147321654e-08,2.4348988059789506e-08,3e-08,0.0,False,4.0486856534016624e-08
10823999,0x46f183dB4A8E5E6060de0E9087288470093cddBA,8.4000001561e-08,1.0414570730712537e-07,7.597569100907906e-08,8.4000001561e-08,0.0,False,4.0486856534016624e-08
10182604,0x166ed9f7A56053c7c4E77CB0C91a9E46bbC5e8b0,2e-08,2.6486426235070995e-08,8.664274836287455e-09,2.0666666666666663e-08,9.428090415820624e-10,False,4.0486856534016624e-08
11033900,0xFBb1b73C4f0BDa4f67dcA266ce6Ef42f520fBB98,5e-08,4.2818961008852486e-08,5.148604013152617e-08,5e-08,0.0,False,4.0486856534016624e-08
10874928,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,1.2560768586087904e-07,1.4420755937916485e-07,1e-09,0.0,False,4.048685298130295e-08
10687255,0x65107bbF69746EEcF4C1ed3D964a21C78bEEEDD8,1.26900001235e-07,1.1991765404307e-07,4.6355790036525603e-08,1.26900001235e-07,0.0,True,4.0486856534016624e-08
11150099,0xfFfF34C31D4609A9f4A7BeA184133970b79C54c4,5e-08,1.2629321844031912e-07,1.5278333046203111e-06,5e-08,0.0,False,4.0486856534016624e-08
10817437,0xe8c7CF37b998935815e15A534d21B45e2dE5d015,1.16600000233e-07,1.0862745177576905e-07,9.230365005788769e-08,1.16600000233e-07,0.0,False,4.0486856534016624e-08
10222223,0xe3E1C0Cf8B4982DD9d8BBeD527596f6c6f99bEcD,3.5e-08,4.6943616996778575e-08,5.2131979609819554e-08,3.5e-08,0.0,False,4.0486856534016624e-08
11249589,0xeEe28d484628d41A82d01e21d12E2E78D69920da,6.5e-08,6.846617357898183e-08,5.797292034092297e-08,6.731111111111111e-08,3.625969431888205e-09,False,4.0486856534016624e-08
8075288,0x698103F9e5E97fd3f069caD52762363e9fD80A4B,4e-08,1.1165559909718012e-08,1.2389246279910236e-08,4.0000000000000014e-08,6.617444900424223e-24,False,4.048685298130295e-08
11225520,0xF39D0785E3f6e8e0FE1fB78A1dd96aa8Cacc038c,2.38e-08,3.383166107690588e-08,2.504186635532004e-08,2.9400000000000002e-08,5.6000000000000005e-09,False,4.0486856534016624e-08
10949952,0x0699a397c3cf614C9a7Db23a4Be28Fc4c8F3a755,8.52e-08,8.991512588836774e-08,6.682785739130224e-08,8.52e-08,0.0,False,4.0486856534016624e-08
11094507,0x59AF95ed2FD8Baf3c6edB419c6Cb2E6abd021616,1.077e-07,7.328519879555947e-08,4.571169018743225e-08,1.077e-07,0.0,False,4.0486856534016624e-08
11171978,0x00d46b85AdCC18c5a02BEA772Ab0B9F91dF42df7,3.2e-08,4.020777498902389e-08,3.998559563755533e-08,3.133333333333333e-08,9.428090415820655e-10,False,4.0486856534016624e-08
10872198,0x6110Aef5CAA6C6c0cc0A30Ae20C124ffCCd49499,1.25e-07,8.82303700944757e-08,1.036603802896565e-07,1.3833333333333334e-07,2.248456260538673e-08,False,4.0486856534016624e-08
10537775,0x0A98fB70939162725aE66E626Fe4b52cFF62c2e5,5.3e-08,4.496390884518351e-08,2.8498615128182173e-08,5.3e-08,0.0,False,4.0486856534016624e-08
10897358,0x32426268d91139fA35dfbC6CeD242a60Be559553,1.15e-07,1.1922716162136017e-07,8.498148085296255e-08,1.15e-07,0.0,False,4.0486856534016624e-08
11176803,0xD551234Ae421e3BCBA99A0Da6d736074f22192FF,7.4e-08,7.439406828526311e-08,3.43343164658782e-08,7.476470588235293e-08,9.41176470588235e-10,False,4.0486856534016624e-08
10672501,0x0aeeE23D16084d763e7a65577020C1f3d18804F2,1.25e-07,1.0545028109931896e-07,2.9094750867946492e-08,1.2560000000000004e-07,4.898979485566333e-10,False,4.0486856534016624e-08
11044114,0x813DEA5AFfA8dEf94a272C90cEcf84e051cc12Db,5.5e-08,5.2922667607014416e-08,3.172317883868919e-08,5.5e-08,0.0,False,4.0486856534016624e-08
11146738,0x2fdbCAC6034E86f6C5f5b0C3CE524A1dD5B294a3,5e-08,8.559848336244328e-08,1.3490654532028817e-07,5e-08,0.0,False,4.0486856534016624e-08
10620748,0x0A98fB70939162725aE66E626Fe4b52cFF62c2e5,1.06e-07,8.990727559308601e-08,3.075876461520316e-08,1.06e-07,0.0,False,4.0486856534016624e-08
9513594,0x167A9333BF582556f35Bd4d16A7E80E191aa6476,2.4e-08,1.2353198604335156e-08,1.2524018239247382e-08,2.4e-08,0.0,False,4.0486856534016624e-08
11152838,0x3079D3a14Aa8D8C9bB69122b1805CF7ACc4321DD,8.0000001459e-08,1.1128542074958597e-07,2.950864894013379e-07,8.0000001459e-08,0.0,False,4.0486856534016624e-08
10918560,0xc03a41F7bf06797b787a78721EfB9b20Cebc4777,8.5e-08,1.0693353180971313e-07,9.55057506404766e-08,8.5e-08,0.0,False,4.0486856534016624e-08
11054152,0x52b3e6F19849Ec50312545B7F212e7303f8B5b5E,6.5999999999e-08,8.724710853296596e-08,7.525229294693572e-08,6.5999999999e-08,0.0,False,4.0486856534016624e-08
8880760,0xa71C8bAe673f99ac6c0f32C56eFc89A8DDb9A501,3e-08,1.2492163538980992e-08,1.3439506690925552e-08,3.000000000000001e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
11228224,0x6f7ABAAA7f16B0A1C1FA1C89fDF286fC805203bC,3.15e-08,3.4110731271093726e-08,1.960886942344805e-08,4.075e-08,9.25e-09,False,4.0486856534016624e-08
10970973,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,3.01e-08,9.259952958013504e-08,3.6123136597823124e-08,3.009999999999999e-08,6.617444900424223e-24,False,4.0486856534016624e-08
10993416,0x590dfbD53781c6d9D8404eB8e1847fEA1AfAD319,7e-08,8.434840120311718e-08,8.856222482869263e-08,7e-08,0.0,False,4.0486856534016624e-08
10565897,0xAb5622d7Da96c571c6aBe08e4B85E462eB666e4F,9.7405000131e-08,7.51778028641753e-08,1.9525984427616888e-08,9.7405000131e-08,0.0,False,4.0486856534016624e-08
10846165,0xF6a65d8A803cE6EB5a15B895DdB60D6B62111C4a,8.6e-08,9.364207560689737e-08,4.9140970188670825e-08,8.6e-08,0.0,False,4.0486856534016624e-08
11135901,0x0577a79Cfc63Bbc0Df38833Ff4C4a3BF2095b404,3.1e-08,3.8596709540151886e-08,8.758890606384956e-08,3.1e-08,0.0,False,4.0486856534016624e-08
10503051,0xFc386A6Aced09DF1537ef70950a3c482c40E5088,1.001e-07,1.0388488418757465e-07,3.5142659527492295e-08,9.370000048633336e-08,4.964540863544232e-09,False,4.0486856534016624e-08
10835101,0xAc6559dF1F410Feba9a6cbf395272189461D8463,3e-07,4.356350372217179e-07,6.336647937506815e-06,3.0666666666666666e-07,9.428090415820644e-09,False,4.04868600867303e-08
11006968,0xe59778F9AF82DcfB747F5f7f3BBeAC5fa5995317,6.2e-08,6.641512375505288e-08,7.305803782747508e-08,6.2e-08,0.0,False,4.0486856534016624e-08
11009179,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9.4e-08,8.657923623683448e-08,3.0045052969293165e-08,9.704878048780489e-08,4.7418799375414715e-09,False,4.0486856534016624e-08
10550810,0x73952F60Df25C4389e6afCFA4EBbDFA093e54B73,4.62051282e-08,4.100324830264997e-08,1.4733086979658552e-08,5.4309575872e-08,1.0828687295970377e-08,False,4.0486856534016624e-08
9778289,0x9618dA1c40f0f07c6803A2cBB4137ef144162EE5,4e-09,1.3137175967414684e-08,1.6155272290457612e-08,4e-09,0.0,False,4.048685298130295e-08
11113424,0x579899789A83023AE6b319C2fCab934f94440515,7.1000001459e-08,9.615546948355276e-08,2.704421052831168e-07,7.1000001459e-08,0.0,False,4.0486856534016624e-08
10230991,0xAcDd10F87725Ba60a95f6475C65bd58f89e0511f,3.25e-08,3.8116534794742354e-08,1.87836668155829e-08,3.25e-08,0.0,False,4.0486856534016624e-08
11298487,0x459AE6C477e70F400915dDfAF5E029F98A003530,6e-08,5.954404743759584e-08,2.5493172981522483e-08,6e-08,0.0,False,4.0486856534016624e-08
10539005,0x10565d6a3B828AcF27eda0a6122F2Ff3527563DA,6.8e-08,7.78286234173667e-08,3.5959887860015666e-08,6.8e-08,0.0,False,4.0486856534016624e-08
5661007,0x3679b3FFf2033D60684c51bc54ee1E371C62A77B,1.8e-08,2.289412136850232e-08,2.558334814547657e-08,1.8e-08,0.0,False,4.0486856534016624e-08
11129501,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,5.672866731327205e-08,1.0251460390733873e-07,1e-09,0.0,False,4.048685298130295e-08
8046821,0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,3e-08,1.7662738807636293e-08,1.4351413094020189e-08,3e-08,0.0,False,4.0486856534016624e-08
11154373,0x18dCb6c4211E339Ce8Dd212A266F2A9CD297eab8,5e-08,3.353604126608933e-08,3.670303578846974e-08,5e-08,0.0,False,4.0486856534016624e-08
10782967,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,3.01e-08,5.480741878021031e-07,1.773509752712372e-07,3.009999999999999e-08,6.617444900424223e-24,False,4.0486856534016624e-08
9969904,0x2F943dC64b81d24759999c5Fb3aC913204408e88,2.197282641e-08,1.2483661692293204e-08,1.2680470336831722e-08,2.197282641e-08,0.0,False,4.048685298130295e-08
10544428,0xa87BcB8d536628e74077a5DeF051835F61eA1Da0,5.8e-08,7.032906413503116e-08,9.486354479134382e-08,6.0005e-08,2.004999999999997e-09,False,4.0486856534016624e-08
11284352,0x000000D8af5e842Edf64897c0cD9022FA345669f,4.1e-08,3.601983551138747e-08,1.846260115026732e-08,4.1e-08,0.0,False,4.0486856534016624e-08
11080398,0x02E418d6060fC0D6eFB339136A03c26F6b367FD1,5e-08,5.0441156809068777e-08,3.265139047823378e-08,5e-08,0.0,False,4.0486856534016624e-08
10764689,0xD9e5CfD188ff6082B3d541b4f5ff4a86727135dA,1.38e-07,1.3701352280308565e-07,3.012556080204674e-08,1.38e-07,0.0,False,4.0486856534016624e-08
11014571,0xA24a098089F0dBD2A67ed4F2098D5A198b9b2e80,6.4e-08,7.90555255314819e-08,1.883733829965583e-07,6.4e-08,0.0,False,4.0486856534016624e-08
10711920,0x1E81ecF251B8Af1FE36d5ed86890e405eb29907F,7.26e-08,7.68215670526333e-08,5.5920008280613866e-08,7.26e-08,0.0,False,4.0486856534016624e-08
11177552,0x8f6D4a969102fF8c7b12c89F814AD8576696839F,8e-08,1.1762748584576633e-07,7.061791386787383e-07,8e-08,0.0,False,4.0486856534016624e-08
11286964,0x8517a89b9c47A5631098b37587560262494f5C43,2.5731714846e-08,3.5229128302654234e-08,4.3416298815504295e-08,2.5731714846e-08,0.0,False,4.0486856534016624e-08
11213837,0x7cc4Ca6974B45616Bd5BE3370b9d82F3F448D9F3,4e-08,2.8505198649850652e-08,2.169794791316999e-08,4e-08,0.0,False,4.0486856534016624e-08
10850404,0xfFfff73B511802Ad4e51807Dc516c191f23E9A6f,1.07e-07,1.212043140748827e-07,2.2828037165766957e-07,1.07e-07,0.0,False,4.0486856534016624e-08
9436396,0x88a186B7A30e40fb2d9097873e4D86E738927539,1.3e-08,1.3011413235164152e-08,1.3846017085463726e-08,1.3e-08,0.0,False,4.048685298130295e-08
11211877,0x832F166799A407275500430b61b622F0058f15d6,5.7e-08,4.2766051875060096e-08,2.8777994357331327e-08,5.70000002918e-08,5.83599999067687e-16,False,4.0486856534016624e-08
10194243,0x3DB7CEa2921824eAbd7067926B34d0411DCa5c5B,1.8631442095e-08,2.5528890040158842e-08,3.820676366030272e-08,1.8631442095e-08,0.0,False,4.0486856534016624e-08
10458264,0x11180911f1852d08467bCf5FE41AC38580adF7AB,5.6000001459e-08,5.175960530716658e-08,1.393277432260563e-08,5.42919465083423e-08,1.780864739712996e-09,False,4.0486856534016624e-08
10537223,0x827b422e66651882Cace604DD7B2f60E8118e8dB,4.9e-08,4.857401204739728e-08,2.5183788101224432e-08,4.9e-08,0.0,False,4.0486856534016624e-08
11079147,0x9A31CFBDDd97276e43442f34e971decf6DC2D211,1e-07,3.2727541274201886e-08,5.471576588179446e-08,9.999999999999998e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
9699409,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,1.4632496405382576e-08,2.085692125007632e-08,1e-09,0.0,False,4.048685298130295e-08
10251325,0x18A68c4D961933Df10053a5135779774D651253c,3.3e-08,4.0911800210054673e-08,1.78646144019471e-08,3.3e-08,0.0,False,4.0486856534016624e-08
10929470,0x69ae0b74D23a741A25A6e997De6418f374A0CF4d,1.144e-07,1.095430352499797e-07,1.0255780789797508e-07,1.144e-07,0.0,False,4.0486856534016624e-08
